geo_value,signal,time_value,issue,lag,missing_value,missing_stderr,missing_sample_size,value,stderr,sample_size,geo_type,data_source
Michigan,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,29.8397992,,,state,jhu-csse
Minnesota,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,29.4307822,,,state,jhu-csse
Missouri,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,43.3549409,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-03,2021-09-02,30,0,0,0,3.7117458,,,state,jhu-csse
Mississippi,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,53.0540457,,,state,jhu-csse
Montana,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,36.9247171,,,state,jhu-csse
North Carolina,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,20.6399069,,,state,jhu-csse
North Dakota,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,18.0319322,,,state,jhu-csse
Nebraska,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,51.2502374,,,state,jhu-csse
New Hampshire,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,12.3693985,,,state,jhu-csse
New Jersey,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,14.7820892,,,state,jhu-csse
New Mexico,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,22.6936186,,,state,jhu-csse
Nevada,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,38.7157338,,,state,jhu-csse
New York,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,15.6799665,,,state,jhu-csse
Ohio,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,15.1284287,,,state,jhu-csse
Oklahoma,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,23.764169,,,state,jhu-csse
Oregon,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,36.8972632,,,state,jhu-csse
Pennsylvania,confirmed_incidence_prop,2021-08-03,2021-11-16,105,0,5,5,12.3051611,,,state,jhu-csse
Puerto Rico Commonwealth,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,6.1777041,,,state,jhu-csse
Rhode Island,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,18.4462575,,,state,jhu-csse
South Carolina,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,40.0725177,,,state,jhu-csse
South Dakota,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,0.0,,,state,jhu-csse
Tennessee,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,38.8712723,,,state,jhu-csse
Texas,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,71.6125901,,,state,jhu-csse
Utah,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,22.400834,,,state,jhu-csse
Virginia,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,16.3318749,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,26.3145529,,,state,jhu-csse
Vermont,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,6.2565473,,,state,jhu-csse
Washington,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,71.1759314,,,state,jhu-csse
Wisconsin,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,26.9345607,,,state,jhu-csse
West Virginia,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,14.9597683,,,state,jhu-csse
Wyoming,confirmed_incidence_prop,2021-08-03,2021-08-04,1,0,0,0,40.6987128,,,state,jhu-csse
Alaska,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,47.3140296,,,state,jhu-csse
Alabama,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,69.0638606,,,state,jhu-csse
Arkansas,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,93.6472331,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,0.0,,,state,jhu-csse
Arizona,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,30.8028093,,,state,jhu-csse
California,confirmed_incidence_prop,2021-08-04,2021-11-13,101,0,5,5,26.0845856,,,state,jhu-csse
Colorado,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,18.7681257,,,state,jhu-csse
Connecticut,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,15.0969664,,,state,jhu-csse
District of Columbia,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,8.1367422,,,state,jhu-csse
Delaware,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,12.3630814,,,state,jhu-csse
Florida,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,0.0,,,state,jhu-csse
Georgia,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,45.3780792,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,18.8255375,,,state,jhu-csse
Hawaii,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,24.5912242,,,state,jhu-csse
Iowa,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,112.8475158,,,state,jhu-csse
Idaho,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,34.8675607,,,state,jhu-csse
Illinois,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,18.7804915,,,state,jhu-csse
Indiana,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,25.6256409,,,state,jhu-csse
Kansas,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,6.8295579,,,state,jhu-csse
Kentucky,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,56.4632182,,,state,jhu-csse
Louisiana,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,102.8777793,,,state,jhu-csse
Massachusetts,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,14.9704638,,,state,jhu-csse
Maryland,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,11.4765972,,,state,jhu-csse
Maine,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,9.5545576,,,state,jhu-csse
Michigan,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,0.0,,,state,jhu-csse
Minnesota,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,16.4918437,,,state,jhu-csse
Missouri,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,70.8764688,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,0.0,,,state,jhu-csse
Mississippi,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,95.0860628,,,state,jhu-csse
Montana,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,27.3002294,,,state,jhu-csse
North Carolina,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,32.1956135,,,state,jhu-csse
North Dakota,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,12.5439528,,,state,jhu-csse
Nebraska,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,19.6639884,,,state,jhu-csse
New Hampshire,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,8.9293883,,,state,jhu-csse
New Jersey,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,13.847654,,,state,jhu-csse
New Mexico,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,28.818047,,,state,jhu-csse
Nevada,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,31.6417479,,,state,jhu-csse
New York,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,15.1317883,,,state,jhu-csse
Ohio,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,18.5321114,,,state,jhu-csse
Oklahoma,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,54.2606819,,,state,jhu-csse
Oregon,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,27.8910302,,,state,jhu-csse
Pennsylvania,confirmed_incidence_prop,2021-08-04,2021-11-16,104,0,5,5,11.2725602,,,state,jhu-csse
Puerto Rico Commonwealth,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,30.7005033,,,state,jhu-csse
Rhode Island,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,28.5680501,,,state,jhu-csse
South Carolina,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,41.4715104,,,state,jhu-csse
South Dakota,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,41.9963876,,,state,jhu-csse
Tennessee,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,55.1487084,,,state,jhu-csse
Texas,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,44.3380909,,,state,jhu-csse
Utah,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,32.3088952,,,state,jhu-csse
Virginia,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,19.9870486,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,80.8232696,,,state,jhu-csse
Vermont,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,8.3420631,,,state,jhu-csse
Washington,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,26.4115217,,,state,jhu-csse
Wisconsin,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,22.8540862,,,state,jhu-csse
West Virginia,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,21.4031142,,,state,jhu-csse
Wyoming,confirmed_incidence_prop,2021-08-04,2021-08-05,1,0,0,0,42.7594071,,,state,jhu-csse
Alaska,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,52.4327989,,,state,jhu-csse
Alabama,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,77.5571509,,,state,jhu-csse
Arkansas,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,91.6343785,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,0.0,,,state,jhu-csse
Arizona,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,30.843233,,,state,jhu-csse
California,confirmed_incidence_prop,2021-08-05,2021-11-07,94,0,5,5,38.5769404,,,state,jhu-csse
Colorado,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,21.4197691,,,state,jhu-csse
Connecticut,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,18.1051142,,,state,jhu-csse
District of Columbia,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,16.413773,,,state,jhu-csse
Delaware,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,18.8486323,,,state,jhu-csse
Florida,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,0.0,,,state,jhu-csse
Georgia,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,54.2109317,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,18.1980196,,,state,jhu-csse
Hawaii,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,46.552751,,,state,jhu-csse
Iowa,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,0.0,,,state,jhu-csse
Idaho,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,40.669698,,,state,jhu-csse
Illinois,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,24.2144408,,,state,jhu-csse
Indiana,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,28.1275088,,,state,jhu-csse
Kansas,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,143.6952713,,,state,jhu-csse
Kentucky,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,48.1768835,,,state,jhu-csse
Louisiana,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,117.7099178,,,state,jhu-csse
Massachusetts,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,16.9868344,,,state,jhu-csse
Maryland,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,12.0380422,,,state,jhu-csse
Maine,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,11.0358844,,,state,jhu-csse
Michigan,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,0.0,,,state,jhu-csse
Minnesota,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,15.2191612,,,state,jhu-csse
Missouri,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,65.8045747,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,0.0,,,state,jhu-csse
Mississippi,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,106.6473955,,,state,jhu-csse
Montana,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,26.0971685,,,state,jhu-csse
North Carolina,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,40.8553185,,,state,jhu-csse
North Dakota,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,15.2879425,,,state,jhu-csse
Nebraska,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,21.2639454,,,state,jhu-csse
New Hampshire,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,16.6877093,,,state,jhu-csse
New Jersey,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,16.5046022,,,state,jhu-csse
New Mexico,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,31.809047,,,state,jhu-csse
Nevada,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,36.1665497,,,state,jhu-csse
New York,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,18.2863989,,,state,jhu-csse
Ohio,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,16.838822,,,state,jhu-csse
Oklahoma,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,58.8326467,,,state,jhu-csse
Oregon,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,32.3469937,,,state,jhu-csse
Pennsylvania,confirmed_incidence_prop,2021-08-05,2021-11-16,103,0,5,5,14.4642358,,,state,jhu-csse
Puerto Rico Commonwealth,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,5.6136528,,,state,jhu-csse
Rhode Island,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,22.7030862,,,state,jhu-csse
South Carolina,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,54.3307449,,,state,jhu-csse
South Dakota,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,0.0,,,state,jhu-csse
Tennessee,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,47.8013555,,,state,jhu-csse
Texas,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,52.9243811,,,state,jhu-csse
Utah,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,33.7243325,,,state,jhu-csse
Virginia,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,20.4875978,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,72.3650204,,,state,jhu-csse
Vermont,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,14.4381861,,,state,jhu-csse
Washington,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,37.8755778,,,state,jhu-csse
Wisconsin,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,29.9006199,,,state,jhu-csse
West Virginia,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,22.5797252,,,state,jhu-csse
Wyoming,confirmed_incidence_prop,2021-08-05,2021-08-06,1,0,0,0,42.415958,,,state,jhu-csse
Alaska,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,45.9305784,,,state,jhu-csse
Alabama,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,74.8750592,,,state,jhu-csse
Arkansas,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,100.2137586,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,0.0,,,state,jhu-csse
Arizona,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,38.0790635,,,state,jhu-csse
California,confirmed_incidence_prop,2021-08-06,2021-11-07,93,0,5,5,35.5592671,,,state,jhu-csse
Colorado,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,18.630378,,,state,jhu-csse
Connecticut,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,20.5509915,,,state,jhu-csse
District of Columbia,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,17.9569482,,,state,jhu-csse
Delaware,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,23.1047751,,,state,jhu-csse
Florida,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,620.0205473,,,state,jhu-csse
Georgia,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,56.0690053,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,13.1778762,,,state,jhu-csse
Hawaii,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,44.6337827,,,state,jhu-csse
Iowa,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,0.0,,,state,jhu-csse
Idaho,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,37.1665208,,,state,jhu-csse
Illinois,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,24.1508858,,,state,jhu-csse
Indiana,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,29.7411396,,,state,jhu-csse
Kansas,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,74.7819432,,,state,jhu-csse
Kentucky,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,57.5353046,,,state,jhu-csse
Louisiana,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,131.6594472,,,state,jhu-csse
Massachusetts,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,17.4945536,,,state,jhu-csse
Maryland,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,14.6966496,,,state,jhu-csse
Maine,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,10.739619,,,state,jhu-csse
Michigan,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,45.2413096,,,state,jhu-csse
Minnesota,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,17.74685,,,state,jhu-csse
Missouri,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,51.4667202,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,0.0,,,state,jhu-csse
Mississippi,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,70.5814305,,,state,jhu-csse
Montana,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,25.171737,,,state,jhu-csse
North Carolina,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,42.5061337,,,state,jhu-csse
North Dakota,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,15.5492749,,,state,jhu-csse
Nebraska,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,20.3349381,,,state,jhu-csse
New Hampshire,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,11.4910981,,,state,jhu-csse
New Jersey,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,15.1536116,,,state,jhu-csse
New Mexico,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,25.9219995,,,state,jhu-csse
Nevada,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,41.3923771,,,state,jhu-csse
New York,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,19.336212,,,state,jhu-csse
Ohio,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,14.2475762,,,state,jhu-csse
Oklahoma,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,57.85294,,,state,jhu-csse
Oregon,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,23.1049955,,,state,jhu-csse
Pennsylvania,confirmed_incidence_prop,2021-08-06,2021-11-16,102,0,5,5,13.6584942,,,state,jhu-csse
Puerto Rico Commonwealth,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,35.7501049,,,state,jhu-csse
Rhode Island,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,28.1896654,,,state,jhu-csse
South Carolina,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,62.7247012,,,state,jhu-csse
South Dakota,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,0.0,,,state,jhu-csse
Tennessee,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,56.9928069,,,state,jhu-csse
Texas,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,78.6628166,,,state,jhu-csse
Utah,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,27.5087165,,,state,jhu-csse
Virginia,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,21.4770557,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,49.8096894,,,state,jhu-csse
Vermont,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,16.2028533,,,state,jhu-csse
Washington,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,30.3758495,,,state,jhu-csse
Wisconsin,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,22.4940443,,,state,jhu-csse
West Virginia,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,24.0364817,,,state,jhu-csse
Wyoming,confirmed_incidence_prop,2021-08-06,2021-08-07,1,0,0,0,43.4463052,,,state,jhu-csse
Alaska,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Alabama,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,79.0607478,,,state,jhu-csse
Arkansas,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,86.8827219,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Arizona,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,35.7479673,,,state,jhu-csse
California,confirmed_incidence_prop,2021-08-07,2021-11-07,92,0,5,5,32.3942662,,,state,jhu-csse
Colorado,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Connecticut,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
District of Columbia,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Delaware,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,26.3475505,,,state,jhu-csse
Florida,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Georgia,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Hawaii,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,43.7098349,,,state,jhu-csse
Iowa,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Idaho,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Illinois,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Indiana,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Kansas,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Kentucky,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Louisiana,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Massachusetts,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Maryland,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,14.7296758,,,state,jhu-csse
Maine,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,12.2209458,,,state,jhu-csse
Michigan,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Minnesota,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Missouri,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,43.3061727,,,state,jhu-csse
,confirmed_incidence_prop,2021-08-07,2021-09-02,26,0,0,0,14.8469833,,,state,jhu-csse
Mississippi,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Montana,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
North Carolina,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
North Dakota,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,15.1572763,,,state,jhu-csse
Nebraska,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,22.6574564,,,state,jhu-csse
New Hampshire,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
New Jersey,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,17.3264548,,,state,jhu-csse
New Mexico,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Nevada,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
New York,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,23.2251747,,,state,jhu-csse
Ohio,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,19.8149064,,,state,jhu-csse
Oklahoma,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Oregon,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Pennsylvania,confirmed_incidence_prop,2021-08-07,2021-11-16,101,0,5,5,13.3299393,,,state,jhu-csse
Puerto Rico Commonwealth,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,21.9174197,,,state,jhu-csse
Rhode Island,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
South Carolina,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
South Dakota,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Tennessee,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,0.0,,,state,jhu-csse
Texas,confirmed_incidence_prop,2021-08-07,2021-08-08,1,0,0,0,37.7101968,,,state,jhu-csse
